INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-10-31T17:00:00-00:00,2024-10-31T18:00:00-00:00,1,2024-10-31,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22487.99,DAM,6
2024-10-31T18:00:00-00:00,2024-10-31T19:00:00-00:00,1,2024-10-31,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21136.82,DAM,6
2024-11-01T04:00:00-00:00,2024-11-01T05:00:00-00:00,1,2024-10-31,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25261.67,DAM,6
2024-11-01T17:00:00-00:00,2024-11-01T18:00:00-00:00,1,2024-11-01,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22258.37,DAM,7
2024-11-01T09:00:00-00:00,2024-11-01T10:00:00-00:00,1,2024-11-01,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20774.89,DAM,7
2024-11-02T01:00:00-00:00,2024-11-02T02:00:00-00:00,1,2024-11-01,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26480.62,DAM,7
2024-11-01T07:00:00-00:00,2024-11-01T08:00:00-00:00,1,2024-11-01,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22028.84,DAM,7
2024-11-01T19:00:00-00:00,2024-11-01T20:00:00-00:00,1,2024-11-01,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20160.39,DAM,7
2024-11-01T22:00:00-00:00,2024-11-01T23:00:00-00:00,1,2024-11-01,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21870.31,DAM,7
2024-11-01T12:00:00-00:00,2024-11-01T13:00:00-00:00,1,2024-11-01,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21956.47,DAM,7
2024-11-01T11:00:00-00:00,2024-11-01T12:00:00-00:00,1,2024-11-01,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20877.46,DAM,7
2024-11-01T14:00:00-00:00,2024-11-01T15:00:00-00:00,1,2024-11-01,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25799.24,DAM,7
2024-11-01T21:00:00-00:00,2024-11-01T22:00:00-00:00,1,2024-11-01,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20766.71,DAM,7
2024-11-02T05:00:00-00:00,2024-11-02T06:00:00-00:00,1,2024-11-01,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23950.69,DAM,7
2024-11-01T10:00:00-00:00,2024-11-01T11:00:00-00:00,1,2024-11-01,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20563.01,DAM,7
2024-11-01T16:00:00-00:00,2024-11-01T17:00:00-00:00,1,2024-11-01,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23849.97,DAM,7
2024-11-01T18:00:00-00:00,2024-11-01T19:00:00-00:00,1,2024-11-01,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20922.42,DAM,7
2024-11-01T23:00:00-00:00,2024-11-02T00:00:00-00:00,1,2024-11-01,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23389.3,DAM,7
2024-11-01T08:00:00-00:00,2024-11-01T09:00:00-00:00,1,2024-11-01,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21332.13,DAM,7
2024-11-02T03:00:00-00:00,2024-11-02T04:00:00-00:00,1,2024-11-01,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25662.3,DAM,7
2024-11-02T04:00:00-00:00,2024-11-02T05:00:00-00:00,1,2024-11-01,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25003.81,DAM,7
2024-11-02T06:00:00-00:00,2024-11-02T07:00:00-00:00,1,2024-11-01,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22744.84,DAM,7
2024-11-01T13:00:00-00:00,2024-11-01T14:00:00-00:00,1,2024-11-01,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24047.48,DAM,7
2024-11-02T00:00:00-00:00,2024-11-02T01:00:00-00:00,1,2024-11-01,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25278.8,DAM,7
2024-11-02T02:00:00-00:00,2024-11-02T03:00:00-00:00,1,2024-11-01,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26368.7,DAM,7
2024-11-01T15:00:00-00:00,2024-11-01T16:00:00-00:00,1,2024-11-01,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25289.46,DAM,7
2024-11-01T20:00:00-00:00,2024-11-01T21:00:00-00:00,1,2024-11-01,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20120.4,DAM,7
2024-11-02T13:00:00-00:00,2024-11-02T14:00:00-00:00,1,2024-11-02,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21393.53,DAM,8
2024-11-03T06:00:00-00:00,2024-11-03T07:00:00-00:00,1,2024-11-02,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21774.87,DAM,8
2024-11-02T08:00:00-00:00,2024-11-02T09:00:00-00:00,1,2024-11-02,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21174.99,DAM,8
2024-11-02T19:00:00-00:00,2024-11-02T20:00:00-00:00,1,2024-11-02,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18180.15,DAM,8
2024-11-03T01:00:00-00:00,2024-11-03T02:00:00-00:00,1,2024-11-02,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24333.71,DAM,8
2024-11-03T04:00:00-00:00,2024-11-03T05:00:00-00:00,1,2024-11-02,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23601.31,DAM,8
2024-11-02T10:00:00-00:00,2024-11-02T11:00:00-00:00,1,2024-11-02,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20057.07,DAM,8
2024-11-02T11:00:00-00:00,2024-11-02T12:00:00-00:00,1,2024-11-02,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20018.85,DAM,8
2024-11-03T03:00:00-00:00,2024-11-03T04:00:00-00:00,1,2024-11-02,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24036.7,DAM,8
2024-11-02T07:00:00-00:00,2024-11-02T08:00:00-00:00,1,2024-11-02,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21887.91,DAM,8
2024-11-02T14:00:00-00:00,2024-11-02T15:00:00-00:00,1,2024-11-02,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22421.26,DAM,8
2024-11-02T09:00:00-00:00,2024-11-02T10:00:00-00:00,1,2024-11-02,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20454.02,DAM,8
2024-11-02T12:00:00-00:00,2024-11-02T13:00:00-00:00,1,2024-11-02,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20404.23,DAM,8
2024-11-02T22:00:00-00:00,2024-11-02T23:00:00-00:00,1,2024-11-02,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19214.79,DAM,8
2024-11-02T23:00:00-00:00,2024-11-03T00:00:00-00:00,1,2024-11-02,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20805.77,DAM,8
2024-11-02T15:00:00-00:00,2024-11-02T16:00:00-00:00,1,2024-11-02,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22378.44,DAM,8
2024-11-02T18:00:00-00:00,2024-11-02T19:00:00-00:00,1,2024-11-02,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19096.16,DAM,8
2024-11-02T21:00:00-00:00,2024-11-02T22:00:00-00:00,1,2024-11-02,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18247.55,DAM,8
2024-11-03T00:00:00-00:00,2024-11-03T01:00:00-00:00,1,2024-11-02,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22748.59,DAM,8
2024-11-03T02:00:00-00:00,2024-11-03T03:00:00-00:00,1,2024-11-02,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24539.1,DAM,8
2024-11-03T05:00:00-00:00,2024-11-03T06:00:00-00:00,1,2024-11-02,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22751.22,DAM,8
2024-11-02T16:00:00-00:00,2024-11-02T17:00:00-00:00,1,2024-11-02,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21509.82,DAM,8
2024-11-02T17:00:00-00:00,2024-11-02T18:00:00-00:00,1,2024-11-02,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20437.39,DAM,8
2024-11-02T20:00:00-00:00,2024-11-02T21:00:00-00:00,1,2024-11-02,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17888.03,DAM,8
2024-11-03T15:00:00-00:00,2024-11-03T16:00:00-00:00,1,2024-11-03,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19961.35,DAM,9
2024-11-04T06:00:00-00:00,2024-11-04T07:00:00-00:00,1,2024-11-03,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22190.44,DAM,9
2024-11-03T11:00:00-00:00,2024-11-03T12:00:00-00:00,1,2024-11-03,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19558.84,DAM,9
2024-11-03T08:00:00-00:00,2024-11-03T09:00:00-00:00,1,2024-11-03,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20407.38,DAM,9
2024-11-03T23:00:00-00:00,2024-11-04T00:00:00-00:00,1,2024-11-03,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20369.13,DAM,9
2024-11-04T02:00:00-00:00,2024-11-04T03:00:00-00:00,1,2024-11-03,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24616.16,DAM,9
2024-11-03T09:00:00-00:00,2024-11-03T10:00:00-00:00,1,2024-11-03,25,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20407.38,DAM,9
2024-11-03T10:00:00-00:00,2024-11-03T11:00:00-00:00,1,2024-11-03,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19819.82,DAM,9
2024-11-03T20:00:00-00:00,2024-11-03T21:00:00-00:00,1,2024-11-03,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15668.69,DAM,9
2024-11-03T21:00:00-00:00,2024-11-03T22:00:00-00:00,1,2024-11-03,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16343.75,DAM,9
2024-11-04T00:00:00-00:00,2024-11-04T01:00:00-00:00,1,2024-11-03,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22936.32,DAM,9
2024-11-04T01:00:00-00:00,2024-11-04T02:00:00-00:00,1,2024-11-03,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24692.64,DAM,9
2024-11-04T05:00:00-00:00,2024-11-04T06:00:00-00:00,1,2024-11-03,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23234.36,DAM,9
2024-11-03T13:00:00-00:00,2024-11-03T14:00:00-00:00,1,2024-11-03,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19912.42,DAM,9
2024-11-04T03:00:00-00:00,2024-11-04T04:00:00-00:00,1,2024-11-03,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24329.41,DAM,9
2024-11-03T07:00:00-00:00,2024-11-03T08:00:00-00:00,1,2024-11-03,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21036.99,DAM,9
2024-11-03T14:00:00-00:00,2024-11-03T15:00:00-00:00,1,2024-11-03,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20247.77,DAM,9
2024-11-03T16:00:00-00:00,2024-11-03T17:00:00-00:00,1,2024-11-03,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18875.93,DAM,9
2024-11-03T22:00:00-00:00,2024-11-03T23:00:00-00:00,1,2024-11-03,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17948.81,DAM,9
2024-11-03T18:00:00-00:00,2024-11-03T19:00:00-00:00,1,2024-11-03,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16443.01,DAM,9
2024-11-03T12:00:00-00:00,2024-11-03T13:00:00-00:00,1,2024-11-03,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19548.57,DAM,9
2024-11-03T17:00:00-00:00,2024-11-03T18:00:00-00:00,1,2024-11-03,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17568.84,DAM,9
2024-11-03T19:00:00-00:00,2024-11-03T20:00:00-00:00,1,2024-11-03,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15682.8,DAM,9
2024-11-04T04:00:00-00:00,2024-11-04T05:00:00-00:00,1,2024-11-03,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23820.98,DAM,9
2024-11-04T07:00:00-00:00,2024-11-04T08:00:00-00:00,1,2024-11-03,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21129.54,DAM,9
2024-11-04T18:00:00-00:00,2024-11-04T19:00:00-00:00,1,2024-11-04,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20490.53,DAM,10
2024-11-04T13:00:00-00:00,2024-11-04T14:00:00-00:00,1,2024-11-04,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21996.55,DAM,10
2024-11-04T08:00:00-00:00,2024-11-04T09:00:00-00:00,1,2024-11-04,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20933.84,DAM,10
2024-11-04T14:00:00-00:00,2024-11-04T15:00:00-00:00,1,2024-11-04,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23735.44,DAM,10
2024-11-05T02:00:00-00:00,2024-11-05T03:00:00-00:00,1,2024-11-04,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27397.56,DAM,10
2024-11-04T10:00:00-00:00,2024-11-04T11:00:00-00:00,1,2024-11-04,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19928.91,DAM,10
2024-11-04T20:00:00-00:00,2024-11-04T21:00:00-00:00,1,2024-11-04,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19666.52,DAM,10
2024-11-05T04:00:00-00:00,2024-11-05T05:00:00-00:00,1,2024-11-04,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26086.48,DAM,10
2024-11-05T05:00:00-00:00,2024-11-05T06:00:00-00:00,1,2024-11-04,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25211.34,DAM,10
2024-11-04T09:00:00-00:00,2024-11-04T10:00:00-00:00,1,2024-11-04,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20380.88,DAM,10
2024-11-04T12:00:00-00:00,2024-11-04T13:00:00-00:00,1,2024-11-04,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20576.77,DAM,10
2024-11-04T19:00:00-00:00,2024-11-04T20:00:00-00:00,1,2024-11-04,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19586.66,DAM,10
2024-11-04T23:00:00-00:00,2024-11-05T00:00:00-00:00,1,2024-11-04,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24203.73,DAM,10
2024-11-05T03:00:00-00:00,2024-11-05T04:00:00-00:00,1,2024-11-04,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26810.38,DAM,10
2024-11-04T16:00:00-00:00,2024-11-04T17:00:00-00:00,1,2024-11-04,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23310.89,DAM,10
2024-11-04T17:00:00-00:00,2024-11-04T18:00:00-00:00,1,2024-11-04,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21929.37,DAM,10
2024-11-04T22:00:00-00:00,2024-11-04T23:00:00-00:00,1,2024-11-04,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22124.71,DAM,10
2024-11-05T00:00:00-00:00,2024-11-05T01:00:00-00:00,1,2024-11-04,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26265.33,DAM,10
2024-11-05T06:00:00-00:00,2024-11-05T07:00:00-00:00,1,2024-11-04,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23688.13,DAM,10
2024-11-04T15:00:00-00:00,2024-11-04T16:00:00-00:00,1,2024-11-04,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24278.07,DAM,10
2024-11-04T21:00:00-00:00,2024-11-04T22:00:00-00:00,1,2024-11-04,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20554.24,DAM,10
2024-11-05T01:00:00-00:00,2024-11-05T02:00:00-00:00,1,2024-11-04,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27627.67,DAM,10
2024-11-04T11:00:00-00:00,2024-11-04T12:00:00-00:00,1,2024-11-04,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19940.1,DAM,10
2024-11-05T07:00:00-00:00,2024-11-05T08:00:00-00:00,1,2024-11-04,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22436.77,DAM,10
2024-11-05T22:00:00-00:00,2024-11-05T23:00:00-00:00,1,2024-11-05,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22877.2,DAM,11
2024-11-06T06:00:00-00:00,2024-11-06T07:00:00-00:00,1,2024-11-05,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23977.88,DAM,11
2024-11-05T16:00:00-00:00,2024-11-05T17:00:00-00:00,1,2024-11-05,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23166.66,DAM,11
2024-11-05T08:00:00-00:00,2024-11-05T09:00:00-00:00,1,2024-11-05,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21782.29,DAM,11
2024-11-05T17:00:00-00:00,2024-11-05T18:00:00-00:00,1,2024-11-05,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21708.04,DAM,11
2024-11-06T01:00:00-00:00,2024-11-06T02:00:00-00:00,1,2024-11-05,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28230.75,DAM,11
2024-11-06T03:00:00-00:00,2024-11-06T04:00:00-00:00,1,2024-11-05,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27147.85,DAM,11
2024-11-05T11:00:00-00:00,2024-11-05T12:00:00-00:00,1,2024-11-05,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20274.33,DAM,11
2024-11-06T00:00:00-00:00,2024-11-06T01:00:00-00:00,1,2024-11-05,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26922.14,DAM,11
2024-11-06T05:00:00-00:00,2024-11-06T06:00:00-00:00,1,2024-11-05,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25519.16,DAM,11
2024-11-05T10:00:00-00:00,2024-11-05T11:00:00-00:00,1,2024-11-05,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20458.92,DAM,11
2024-11-05T14:00:00-00:00,2024-11-05T15:00:00-00:00,1,2024-11-05,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23736.44,DAM,11
2024-11-05T19:00:00-00:00,2024-11-05T20:00:00-00:00,1,2024-11-05,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19917.41,DAM,11
2024-11-06T04:00:00-00:00,2024-11-06T05:00:00-00:00,1,2024-11-05,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26367.16,DAM,11
2024-11-06T07:00:00-00:00,2024-11-06T08:00:00-00:00,1,2024-11-05,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22617.54,DAM,11
2024-11-05T12:00:00-00:00,2024-11-05T13:00:00-00:00,1,2024-11-05,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20763.81,DAM,11
2024-11-05T20:00:00-00:00,2024-11-05T21:00:00-00:00,1,2024-11-05,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20165.3,DAM,11
2024-11-06T02:00:00-00:00,2024-11-06T03:00:00-00:00,1,2024-11-05,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27817.75,DAM,11
2024-11-05T09:00:00-00:00,2024-11-05T10:00:00-00:00,1,2024-11-05,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21028.09,DAM,11
2024-11-05T13:00:00-00:00,2024-11-05T14:00:00-00:00,1,2024-11-05,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21992.64,DAM,11
2024-11-05T15:00:00-00:00,2024-11-05T16:00:00-00:00,1,2024-11-05,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24085.68,DAM,11
2024-11-05T18:00:00-00:00,2024-11-05T19:00:00-00:00,1,2024-11-05,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20528.96,DAM,11
2024-11-05T21:00:00-00:00,2024-11-05T22:00:00-00:00,1,2024-11-05,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21210.38,DAM,11
2024-11-05T23:00:00-00:00,2024-11-06T00:00:00-00:00,1,2024-11-05,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24980.34,DAM,11
2024-11-06T22:00:00-00:00,2024-11-06T23:00:00-00:00,1,2024-11-06,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21978.3,DAM,12
2024-11-06T11:00:00-00:00,2024-11-06T12:00:00-00:00,1,2024-11-06,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20279.32,DAM,12
2024-11-06T20:00:00-00:00,2024-11-06T21:00:00-00:00,1,2024-11-06,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19411.33,DAM,12
2024-11-07T05:00:00-00:00,2024-11-07T06:00:00-00:00,1,2024-11-06,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25330.13,DAM,12
2024-11-06T09:00:00-00:00,2024-11-06T10:00:00-00:00,1,2024-11-06,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21047.95,DAM,12
2024-11-06T18:00:00-00:00,2024-11-06T19:00:00-00:00,1,2024-11-06,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19972.64,DAM,12
2024-11-07T03:00:00-00:00,2024-11-07T04:00:00-00:00,1,2024-11-06,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26772.55,DAM,12
2024-11-07T06:00:00-00:00,2024-11-07T07:00:00-00:00,1,2024-11-06,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24064.45,DAM,12
2024-11-06T16:00:00-00:00,2024-11-06T17:00:00-00:00,1,2024-11-06,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22825.01,DAM,12
2024-11-07T00:00:00-00:00,2024-11-07T01:00:00-00:00,1,2024-11-06,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26284.72,DAM,12
2024-11-07T04:00:00-00:00,2024-11-07T05:00:00-00:00,1,2024-11-06,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25996.88,DAM,12
