date,equity_call,equity_put,equity_total,equity_pcr
2019-04-11,806635,536535,1343170,0.67
2019-04-12,1281130,688106,1969236,0.54
2019-04-15,869422,497774,1367196,0.57
2019-04-16,1095380,638821,1734201,0.58
2019-04-17,1268430,692802,1961232,0.55
2019-04-18,1201213,740227,1941440,0.62
2019-04-22,966506,578253,1544759,0.6
2019-04-23,1135704,668685,1804389,0.59
2019-04-24,1001346,596515,1597861,0.6
2019-04-25,1201612,690907,1892519,0.57
2019-04-26,1227766,772592,2000358,0.63
2019-04-29,1106508,674174,1780682,0.61
2019-04-30,1032818,668938,1701756,0.65
2019-05-01,1204723,764643,1969366,0.63
2019-05-02,1109963,708637,1818600,0.64
2019-05-03,1258967,651176,1910143,0.52
2019-05-06,963040,607530,1570570,0.63
2019-05-07,1062079,727217,1789296,0.68
2019-05-08,850759,558340,1409099,0.66
2019-05-09,1023761,716578,1740339,0.7
2019-05-10,1016185,815091,1831276,0.8
2019-05-13,965156,758814,1723970,0.79
2019-05-14,865620,603876,1469496,0.7
2019-05-15,889012,681752,1570764,0.77
2019-05-16,1114336,730249,1844585,0.66
2019-05-17,1084448,877762,1962210,0.81
2019-05-20,1074402,703725,1778127,0.65
2019-05-21,913247,518154,1431401,0.57
2019-05-22,841043,607282,1448325,0.72
2019-05-23,988866,791748,1780614,0.8
2019-05-24,882744,671818,1554562,0.76
2019-05-28,862138,588704,1450842,0.68
2019-05-29,979704,621859,1601563,0.63
2019-05-30,900243,574384,1474627,0.64
2019-05-31,963329,795843,1759172,0.83
2019-06-03,979370,659855,1639225,0.67
2019-06-04,999117,668182,1667299,0.67
2019-06-05,964134,616954,1581088,0.64
2019-06-06,951530,632090,1583620,0.66
2019-06-07,1277782,653832,1931614,0.51
2019-06-10,1148733,659584,1808317,0.57
2019-06-11,939542,614894,1554436,0.65
2019-06-12,807702,618660,1426362,0.77
2019-06-13,877774,548758,1426532,0.63
2019-06-14,904100,569657,1473757,0.63
2019-06-17,870584,626163,1496747,0.72
2019-06-18,1117072,617389,1734461,0.55
2019-06-19,897759,547291,1445050,0.61
2019-06-20,1148393,599359,1747752,0.52
2019-06-21,1208726,645304,1854030,0.53
2019-06-24,858390,507784,1366174,0.59
2019-06-25,867248,544717,1411965,0.63
2019-06-26,896339,599589,1495928,0.67
2019-06-27,880443,509219,1389662,0.58
2019-06-28,1054906,584246,1639152,0.55
2019-07-01,1019617,666750,1686367,0.65
2019-07-02,735974,485435,1221409,0.66
2019-07-03,647327,414050,1061377,0.64
2019-07-05,836671,508795,1345466,0.61
2019-07-08,840533,529644,1370177,0.63
2019-07-09,941111,548213,1489324,0.58
2019-07-10,1072189,547357,1619546,0.51
2019-07-11,957745,587753,1545498,0.61
2019-07-12,1082878,593296,1676174,0.55
2019-07-15,807742,473581,1281323,0.59
2019-07-16,876077,541638,1417715,0.62
2019-07-17,828522,554443,1382965,0.67
2019-07-18,973173,587478,1560651,0.6
2019-07-19,1074312,647865,1722177,0.6
2019-07-22,878629,624491,1503120,0.71
2019-07-23,990645,607726,1598371,0.61
2019-07-24,1033192,684552,1717744,0.66
2019-07-25,1015283,689682,1704965,0.68
2019-07-26,1117110,674953,1792063,0.6
2019-07-29,840877,594920,1435797,0.71
2019-07-30,851995,618704,1470699,0.73
2019-07-31,1095430,682247,1777677,0.62
2019-08-01,1062839,797472,1860311,0.75
2019-08-02,1015573,888014,1903587,0.87
2019-08-05,961684,812339,1774023,0.84
2019-08-06,860334,672164,1532498,0.78
2019-08-07,883268,685729,1568997,0.78
2019-08-08,996781,617243,1614024,0.62
2019-08-09,874906,594070,1468976,0.68
2019-08-12,767458,599239,1366697,0.78
2019-08-13,884175,583924,1468099,0.66
2019-08-14,1022609,858059,1880668,0.84
2019-08-15,974585,953303,1927888,0.98
2019-08-16,1187690,800064,1987754,0.67
2019-08-19,1076910,589277,1666187,0.55
2019-08-20,845798,587627,1433425,0.69
2019-08-21,939289,567470,1506759,0.6
2019-08-22,768310,568720,1337030,0.74
2019-08-23,992661,874414,1867075,0.88
2019-08-26,758100,439235,1197335,0.58
2019-08-27,844488,537569,1382057,0.64
2019-08-28,773692,492053,1265745,0.64
2019-08-29,881877,581314,1463191,0.66
2019-08-30,808357,551481,1359838,0.68
2019-09-03,694019,508049,1202068,0.73
2019-09-04,896626,611632,1508258,0.68
2019-09-05,1202776,641162,1843938,0.53
2019-09-06,1029754,577475,1607229,0.56
2019-09-09,1196821,707290,1904111,0.59
2019-09-10,1151728,747046,1898774,0.65
2019-09-11,1308692,705249,2013941,0.54
2019-09-12,1103457,610116,1713573,0.55
2019-09-13,977275,607781,1585056,0.62
2019-09-16,968232,658040,1626272,0.68
2019-09-17,851323,477486,1328809,0.56
2019-09-18,828372,583584,1411956,0.7
2019-09-19,996626,662944,1659570,0.67
2019-09-20,1296617,840375,2136992,0.65
2019-09-23,992236,640296,1632532,0.65
2019-09-24,1141623,802384,1944007,0.7
2019-09-25,903105,604220,1507325,0.67
2019-09-26,828076,613123,1441199,0.74
2019-09-27,1183999,855110,2039109,0.72
2019-09-30,641619,430827,1072446,0.67
2019-10-01,850323,616939,1467262,0.73
2019-10-02,794943,665991,1460934,0.84
2019-10-03,847645,656572,1504217,0.77
2019-10-04,916877,598296,1515173,0.65
